=== Training Session Started ===
Device: cuda
Network Architecture: [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 8]
Number of Inputs: 8
Learning Rate: 0.1 (initial)
Training samples: 52
Patience: 200
Input: [0, 1, 1, 1, 1, 1, 1, 0], Expected: [0, 1, 1, 0, 0, 0, 1, 0], Predicted: [0, 0, 1, 1, 1, 1, 1, 0]
Input: [0, 1, 0, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 1, 0, 1], Predicted: [0, 0, 0, 0, 0, 1, 0, 1]
Input: [1, 1, 0, 1, 0, 0, 1, 1], Expected: [0, 0, 1, 0, 0, 1, 1, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 0, 1, 1, 1, 0, 0, 0], Expected: [0, 1, 0, 1, 1, 0, 0, 0], Predicted: [0, 1, 0, 0, 1, 0, 0, 0]
Input: [0, 1, 1, 0, 1, 1, 0, 0], Expected: [0, 1, 0, 0, 1, 0, 0, 0], Predicted: [0, 0, 1, 1, 0, 0, 0, 0]
Input: [0, 1, 1, 0, 1, 0, 0, 1], Expected: [0, 0, 1, 1, 0, 1, 1, 0], Predicted: [0, 0, 1, 0, 0, 1, 1, 0]
Input: [0, 1, 0, 0, 1, 1, 0, 1], Expected: [0, 0, 1, 1, 0, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 0, 0]
Input: [0, 1, 0, 0, 0, 1, 1, 0], Expected: [0, 0, 0, 1, 1, 0, 0, 0], Predicted: [0, 0, 0, 1, 0, 0, 0, 0]
Input: [1, 0, 0, 0, 1, 1, 0, 1], Expected: [0, 1, 1, 0, 1, 0, 0, 0], Predicted: [0, 1, 1, 0, 0, 1, 0, 0]
Input: [0, 0, 0, 1, 0, 0, 1, 1], Expected: [0, 0, 0, 0, 0, 0, 1, 1], Predicted: [0, 0, 0, 0, 0, 0, 1, 1]
Input: [0, 1, 1, 1, 1, 1, 1, 1], Expected: [0, 1, 1, 0, 1, 0, 0, 1], Predicted: [0, 0, 1, 0, 1, 1, 1, 1]
Input: [1, 1, 0, 0, 1, 1, 0, 1], Expected: [1, 0, 0, 1, 1, 1, 0, 0], Predicted: [1, 0, 1, 1, 0, 1, 0, 0]
Input: [1, 1, 1, 0, 1, 0, 0, 0], Expected: [0, 1, 1, 1, 0, 0, 0, 0], Predicted: [0, 1, 1, 0, 0, 0, 0, 0]
Input: [0, 1, 1, 0, 0, 1, 0, 0], Expected: [0, 0, 0, 1, 1, 0, 0, 0], Predicted: [0, 0, 0, 1, 0, 0, 0, 0]
Input: [0, 0, 0, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 1, 0, 1, 0, 1, 1, 0], Expected: [0, 0, 0, 1, 1, 1, 1, 0], Predicted: [0, 0, 0, 1, 0, 1, 1, 0]
Input: [1, 0, 1, 1, 0, 1, 1, 0], Expected: [0, 1, 0, 0, 0, 0, 1, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [0, 1, 1, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 1, 1, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [1, 1, 1, 1, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [1, 0, 1, 0, 1, 1, 1, 1], Expected: [1, 0, 0, 1, 0, 1, 1, 0], Predicted: [1, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 1, 1, 0, 1, 1, 1, 1], Expected: [1, 1, 0, 1, 0, 0, 1, 0], Predicted: [1, 0, 1, 1, 0, 1, 1, 0]
Input: [1, 0, 0, 1, 1, 1, 1, 1], Expected: [1, 0, 0, 0, 0, 1, 1, 1], Predicted: [1, 1, 1, 0, 1, 1, 1, 1]
Input: [0, 1, 0, 1, 1, 1, 1, 0], Expected: [0, 1, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 1, 1, 1, 1, 1, 0]
Input: [0, 1, 0, 0, 1, 0, 0, 1], Expected: [0, 0, 1, 0, 0, 1, 0, 0], Predicted: [0, 0, 1, 0, 0, 1, 0, 0]
Input: [1, 1, 1, 1, 1, 0, 1, 1], Expected: [1, 0, 1, 0, 0, 1, 0, 1], Predicted: [1, 0, 1, 0, 1, 1, 1, 1]
Input: [1, 1, 1, 0, 0, 1, 1, 0], Expected: [0, 1, 0, 1, 0, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 0, 0]
Input: [1, 0, 1, 0, 0, 1, 1, 1], Expected: [0, 1, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 1, 0, 0, 1, 1, 0]
Input: [0, 1, 1, 0, 0, 1, 1, 0], Expected: [0, 0, 1, 0, 0, 1, 0, 0], Predicted: [0, 0, 0, 1, 0, 1, 0, 0]
Input: [1, 0, 0, 1, 1, 0, 0, 1], Expected: [0, 1, 0, 1, 0, 0, 0, 1], Predicted: [0, 1, 0, 0, 1, 0, 0, 1]
Input: [0, 0, 0, 0, 0, 1, 1, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 0, 1, 0, 1, 1, 0, 1], Expected: [1, 0, 0, 0, 0, 0, 1, 0], Predicted: [1, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 1, 1, 1, 0, 1, 0, 1], Expected: [0, 0, 1, 0, 0, 0, 1, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 1, 1, 0, 1, 0, 1, 1], Expected: [1, 0, 0, 1, 1, 0, 1, 0], Predicted: [1, 0, 1, 0, 0, 1, 1, 0]
Input: [0, 1, 0, 1, 1, 1, 1, 1], Expected: [0, 1, 0, 0, 1, 0, 1, 1], Predicted: [0, 0, 1, 0, 1, 1, 1, 1]
Input: [0, 0, 1, 0, 0, 1, 0, 0], Expected: [0, 0, 0, 0, 1, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 1, 0, 1, 1, 1, 1, 1], Expected: [1, 1, 0, 0, 0, 0, 1, 1], Predicted: [1, 0, 1, 0, 1, 1, 1, 1]
Input: [0, 1, 1, 1, 0, 0, 1, 1], Expected: [0, 0, 0, 1, 0, 1, 0, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 1, 0, 0, 1, 1, 0, 0], Expected: [1, 0, 0, 1, 0, 0, 0, 0], Predicted: [1, 0, 1, 1, 0, 0, 0, 0]
Input: [1, 1, 0, 1, 0, 1, 0, 0], Expected: [0, 0, 1, 1, 0, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 0, 0]
Input: [1, 0, 0, 1, 1, 1, 0, 0], Expected: [0, 1, 1, 0, 1, 1, 0, 0], Predicted: [0, 1, 1, 0, 1, 1, 0, 0]
Input: [1, 1, 1, 0, 0, 1, 0, 0], Expected: [0, 0, 1, 1, 1, 0, 0, 0], Predicted: [0, 0, 1, 1, 0, 0, 0, 0]
Input: [0, 0, 1, 0, 1, 1, 1, 1], Expected: [0, 0, 0, 1, 1, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 1, 0, 0, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 1, 0, 1, 1, 0, 0], Expected: [0, 1, 1, 1, 1, 0, 0, 0], Predicted: [1, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 1, 0, 1, 1, 1, 0], Expected: [1, 0, 0, 0, 1, 1, 0, 0], Predicted: [1, 0, 0, 1, 0, 1, 0, 0]
Input: [1, 1, 0, 1, 0, 1, 0, 1], Expected: [0, 1, 0, 0, 0, 0, 0, 1], Predicted: [0, 0, 1, 0, 0, 1, 0, 1]
Input: [0, 1, 0, 0, 1, 1, 1, 0], Expected: [0, 0, 1, 1, 1, 0, 0, 0], Predicted: [0, 0, 1, 1, 0, 0, 0, 0]
Input: [1, 0, 0, 1, 1, 0, 1, 0], Expected: [0, 1, 0, 1, 1, 0, 1, 0], Predicted: [0, 1, 0, 1, 1, 0, 1, 0]
Input: [1, 0, 0, 1, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 1, 1, 0, 0, 1, 0, 1], Expected: [0, 1, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [0, 0, 1, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [0, 0, 0, 0, 1, 1, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 1, 0, 0, 0, 0, 1, 1], Expected: [0, 0, 0, 0, 1, 1, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 0, 1, 1, 1, 1, 0, 1], Expected: [0, 0, 1, 0, 0, 1, 1, 1], Predicted: [0, 0, 0, 0, 1, 1, 1, 1]
Input: [0, 0, 0, 1, 1, 1, 0, 1], Expected: [0, 0, 0, 0, 1, 1, 0, 1], Predicted: [0, 0, 0, 0, 1, 1, 0, 1]
Input: [1, 1, 1, 1, 1, 1, 0, 0], Expected: [1, 0, 1, 1, 0, 1, 0, 0], Predicted: [1, 0, 1, 1, 1, 1, 0, 0]
Input: [0, 1, 0, 1, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [1, 0, 1, 0, 0, 1, 0, 1], Expected: [0, 0, 1, 1, 0, 0, 1, 0], Predicted: [0, 0, 1, 0, 0, 1, 1, 0]
Input: [1, 0, 1, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [0, 1, 1, 0, 0, 1, 0, 1], Expected: [0, 0, 0, 1, 1, 1, 1, 0], Predicted: [0, 0, 0, 1, 0, 1, 1, 0]
Input: [1, 1, 1, 1, 0, 1, 0, 1], Expected: [0, 1, 0, 0, 1, 0, 1, 1], Predicted: [0, 0, 1, 0, 0, 1, 1, 1]
Input: [0, 1, 0, 1, 0, 0, 1, 1], Expected: [0, 0, 0, 0, 1, 1, 1, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [0, 0, 1, 1, 1, 1, 0, 0], Expected: [0, 0, 1, 0, 0, 1, 0, 0], Predicted: [0, 0, 0, 0, 1, 1, 0, 0]
Input: [0, 0, 1, 1, 1, 0, 0, 0], Expected: [0, 0, 0, 1, 1, 0, 0, 0], Predicted: [0, 0, 0, 0, 1, 0, 0, 0]
Input: [0, 1, 1, 0, 0, 1, 1, 1], Expected: [0, 0, 1, 0, 1, 0, 1, 0], Predicted: [0, 0, 0, 1, 0, 1, 1, 0]
Input: [0, 0, 1, 1, 1, 1, 1, 1], Expected: [0, 0, 1, 0, 1, 1, 0, 1], Predicted: [0, 0, 0, 0, 1, 1, 1, 1]
Input: [1, 0, 0, 0, 0, 1, 0, 1], Expected: [0, 0, 1, 0, 1, 0, 0, 0], Predicted: [0, 0, 1, 0, 0, 1, 0, 0]
Input: [1, 1, 0, 0, 1, 0, 1, 1], Expected: [1, 0, 0, 0, 0, 1, 0, 0], Predicted: [1, 0, 1, 0, 0, 1, 1, 0]
Input: [1, 0, 0, 0, 1, 0, 1, 1], Expected: [0, 1, 0, 1, 1, 0, 0, 0], Predicted: [0, 1, 0, 0, 0, 0, 1, 0]
Input: [1, 1, 1, 0, 1, 1, 0, 0], Expected: [1, 0, 1, 0, 1, 0, 0, 0], Predicted: [1, 0, 1, 1, 0, 0, 0, 0]
Input: [1, 0, 0, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 0, 0, 1, 0], Predicted: [0, 0, 0, 1, 0, 0, 1, 0]
Input: [0, 0, 1, 0, 1, 0, 1, 1], Expected: [0, 0, 0, 1, 0, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [1, 1, 0, 1, 1, 0, 0, 0], Expected: [0, 1, 1, 0, 1, 0, 0, 0], Predicted: [0, 1, 1, 0, 1, 1, 0, 0]
Input: [1, 1, 0, 0, 0, 1, 0, 1], Expected: [0, 0, 1, 1, 1, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 0, 0]
Input: [1, 1, 1, 0, 0, 0, 1, 1], Expected: [0, 0, 1, 0, 1, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 0, 0, 1, 0, 1, 1, 0], Expected: [0, 0, 1, 1, 0, 1, 1, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [1, 1, 1, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 1, 1, 0, 0], Predicted: [0, 0, 0, 1, 0, 1, 0, 0]
Input: [1, 1, 1, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 1, 1, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 1, 1, 1, 1, 1, 1, 0], Expected: [1, 1, 0, 1, 0, 0, 1, 0], Predicted: [1, 0, 1, 1, 1, 1, 1, 0]
Input: [1, 1, 0, 0, 0, 0, 1, 1], Expected: [0, 0, 1, 0, 0, 1, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 0, 0, 1, 1, 1, 0, 1], Expected: [0, 1, 1, 1, 0, 1, 0, 1], Predicted: [0, 1, 1, 0, 1, 1, 0, 1]
Input: [1, 1, 0, 0, 1, 1, 1, 0], Expected: [1, 0, 1, 0, 1, 0, 0, 0], Predicted: [1, 0, 1, 1, 0, 0, 0, 0]
Input: [0, 1, 0, 1, 1, 0, 1, 1], Expected: [0, 0, 1, 1, 0, 1, 1, 1], Predicted: [0, 0, 1, 0, 1, 1, 1, 1]
Input: [1, 1, 0, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 1, 0, 1], Predicted: [0, 0, 0, 0, 0, 1, 0, 1]
Input: [1, 0, 1, 1, 1, 0, 0, 1], Expected: [0, 1, 1, 0, 0, 0, 1, 1], Predicted: [0, 1, 0, 0, 1, 0, 1, 1]
Input: [1, 0, 0, 0, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 1, 0, 1, 1, 1, 0, 0], Expected: [1, 0, 0, 1, 1, 1, 0, 0], Predicted: [1, 0, 1, 1, 1, 1, 0, 0]
Input: [0, 0, 1, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 1, 1, 1, 1, 1, 1, 1], Expected: [1, 1, 1, 0, 0, 0, 0, 1], Predicted: [1, 0, 1, 0, 1, 1, 1, 1]
Input: [1, 0, 1, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 0, 1, 1, 0], Predicted: [0, 0, 0, 1, 0, 1, 1, 0]
Input: [1, 1, 0, 0, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 1, 0, 0, 0, 1, 1], Expected: [0, 0, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [0, 1, 1, 1, 1, 0, 1, 1], Expected: [0, 1, 0, 0, 1, 1, 0, 1], Predicted: [0, 0, 1, 0, 1, 1, 1, 1]
Input: [0, 1, 1, 1, 0, 1, 1, 0], Expected: [0, 0, 1, 0, 1, 0, 1, 0], Predicted: [0, 0, 0, 1, 0, 1, 1, 0]
Input: [0, 0, 1, 0, 1, 0, 0, 0], Expected: [0, 0, 0, 1, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 1, 0, 1, 0, 1, 0], Expected: [0, 1, 1, 0, 0, 1, 0, 0], Predicted: [0, 1, 0, 1, 0, 1, 0, 0]
Input: [1, 0, 1, 0, 0, 1, 1, 0], Expected: [0, 0, 1, 1, 1, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 0, 0]
Input: [0, 0, 0, 0, 1, 0, 1, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [1, 1, 0, 0, 0, 1, 1, 0], Expected: [0, 1, 0, 0, 1, 0, 0, 0], Predicted: [0, 0, 1, 1, 0, 0, 0, 0]
Input: [0, 1, 0, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 1, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [1, 1, 0, 1, 1, 1, 0, 1], Expected: [1, 0, 1, 0, 1, 0, 0, 1], Predicted: [1, 0, 1, 0, 1, 1, 0, 1]
Input: [1, 0, 0, 1, 0, 1, 0, 0], Expected: [0, 0, 1, 0, 0, 1, 0, 0], Predicted: [0, 0, 1, 0, 0, 1, 0, 0]
Input: [0, 1, 1, 0, 1, 1, 0, 1], Expected: [0, 1, 0, 0, 1, 1, 1, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [1, 0, 1, 0, 1, 0, 0, 0], Expected: [0, 1, 0, 1, 0, 0, 0, 0], Predicted: [0, 1, 0, 0, 0, 0, 0, 0]
Input: [1, 1, 1, 1, 1, 1, 0, 1], Expected: [1, 1, 0, 0, 0, 0, 1, 1], Predicted: [1, 0, 1, 0, 1, 1, 1, 1]
Input: [0, 1, 1, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 1, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 1, 0, 1, 0, 1, 1, 0], Expected: [0, 1, 0, 0, 1, 1, 1, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [0, 1, 0, 0, 1, 1, 0, 0], Expected: [0, 0, 1, 1, 0, 0, 0, 0], Predicted: [0, 0, 1, 1, 0, 0, 0, 0]
Input: [0, 0, 0, 1, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 0, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 0, 0, 1], Predicted: [0, 0, 0, 0, 0, 0, 0, 1]
Input: [0, 0, 0, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 1], Predicted: [0, 0, 0, 0, 0, 0, 0, 1]
Input: [0, 0, 0, 1, 1, 1, 1, 0], Expected: [0, 0, 0, 0, 1, 1, 1, 0], Predicted: [0, 0, 0, 0, 1, 1, 1, 0]
Input: [1, 0, 0, 0, 1, 1, 1, 1], Expected: [0, 1, 1, 1, 1, 0, 0, 0], Predicted: [0, 1, 1, 0, 0, 1, 1, 0]
Input: [1, 1, 0, 1, 1, 0, 1, 1], Expected: [1, 0, 0, 0, 1, 1, 1, 1], Predicted: [1, 0, 1, 0, 1, 1, 1, 1]
Input: [0, 1, 1, 1, 0, 1, 0, 0], Expected: [0, 0, 0, 1, 1, 1, 0, 0], Predicted: [0, 0, 0, 1, 0, 1, 0, 0]
Input: [1, 1, 0, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 1, 0, 0, 0], Predicted: [0, 0, 0, 1, 0, 0, 0, 0]
Input: [0, 0, 1, 1, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 1, 0, 0, 0, 1, 0, 1], Expected: [0, 0, 0, 1, 0, 1, 0, 0], Predicted: [0, 0, 0, 1, 0, 1, 0, 0]
Input: [0, 1, 0, 1, 0, 1, 0, 1], Expected: [0, 0, 0, 1, 1, 0, 0, 1], Predicted: [0, 0, 0, 0, 0, 1, 0, 1]
Input: [0, 1, 1, 1, 1, 0, 0, 0], Expected: [0, 0, 1, 1, 1, 0, 0, 0], Predicted: [0, 0, 1, 0, 1, 1, 0, 0]
Input: [0, 1, 0, 0, 1, 0, 1, 1], Expected: [0, 0, 1, 0, 1, 1, 0, 0], Predicted: [0, 0, 1, 0, 0, 1, 1, 0]
Input: [0, 0, 0, 1, 0, 1, 1, 0], Expected: [0, 0, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 0, 0, 0, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 1, 1, 0, 0, 1, 1, 1], Expected: [0, 1, 1, 0, 0, 0, 1, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [0, 0, 0, 1, 1, 0, 0, 0], Expected: [0, 0, 0, 0, 1, 0, 0, 0], Predicted: [0, 0, 0, 0, 1, 0, 0, 0]
Input: [0, 0, 1, 1, 0, 0, 1, 1], Expected: [0, 0, 0, 0, 1, 0, 0, 1], Predicted: [0, 0, 0, 0, 0, 0, 1, 1]
Input: [1, 1, 0, 0, 1, 0, 0, 1], Expected: [0, 1, 1, 0, 1, 1, 0, 0], Predicted: [0, 1, 1, 0, 0, 1, 0, 0]
Input: [1, 1, 1, 0, 1, 1, 1, 0], Expected: [1, 1, 0, 0, 0, 1, 0, 0], Predicted: [1, 0, 1, 1, 0, 1, 0, 0]
Input: [1, 1, 0, 1, 1, 0, 1, 0], Expected: [1, 0, 0, 0, 0, 0, 1, 0], Predicted: [1, 0, 1, 1, 1, 1, 1, 0]
Input: [0, 0, 0, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 1, 1, 0, 0, 0, 1, 1], Expected: [0, 0, 0, 1, 0, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 0, 0, 1, 0, 1, 1, 1], Expected: [0, 0, 1, 1, 1, 1, 1, 1], Predicted: [0, 0, 1, 0, 0, 1, 1, 1]
Input: [0, 0, 0, 0, 1, 0, 1, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 0, 0, 1, 1, 1, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 0, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 0, 0, 0, 0], Predicted: [0, 0, 0, 1, 0, 0, 0, 0]
Input: [0, 0, 0, 0, 1, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 1, 1, 1, 1, 0, 0, 1], Expected: [1, 0, 0, 0, 0, 1, 1, 1], Predicted: [1, 0, 1, 0, 1, 1, 1, 1]
Input: [1, 1, 0, 0, 1, 0, 1, 0], Expected: [0, 1, 1, 1, 1, 0, 0, 0], Predicted: [1, 0, 1, 1, 0, 0, 0, 0]
Input: [0, 0, 0, 0, 1, 1, 0, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [0, 0, 1, 1, 1, 0, 1, 1], Expected: [0, 0, 1, 0, 0, 0, 0, 1], Predicted: [0, 0, 0, 0, 1, 0, 1, 1]
Input: [0, 0, 1, 0, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 0, 1, 1, 1, 0, 0], Expected: [0, 0, 0, 0, 1, 1, 0, 0], Predicted: [0, 0, 0, 0, 1, 1, 0, 0]
Input: [1, 0, 0, 1, 0, 1, 0, 1], Expected: [0, 0, 1, 0, 1, 1, 0, 1], Predicted: [0, 0, 1, 0, 0, 1, 0, 1]
Input: [1, 0, 0, 0, 0, 1, 0, 0], Expected: [0, 0, 1, 0, 0, 0, 0, 0], Predicted: [0, 0, 1, 0, 0, 0, 0, 0]
Input: [0, 1, 1, 0, 1, 1, 1, 1], Expected: [0, 1, 0, 1, 1, 0, 1, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [1, 0, 1, 1, 1, 0, 1, 0], Expected: [0, 1, 1, 0, 1, 1, 1, 0], Predicted: [0, 1, 0, 1, 1, 1, 1, 0]
Input: [0, 0, 1, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 0, 1, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [1, 1, 0, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 1, 0, 1, 0], Predicted: [0, 0, 0, 1, 0, 1, 1, 0]
Input: [0, 0, 0, 0, 0, 1, 1, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 0, 1, 1, 1, 1, 1], Expected: [0, 0, 0, 0, 1, 1, 1, 1], Predicted: [0, 0, 0, 0, 1, 1, 1, 1]
Input: [1, 1, 0, 0, 1, 0, 0, 0], Expected: [0, 1, 1, 0, 0, 0, 0, 0], Predicted: [0, 1, 1, 0, 0, 0, 0, 0]
Input: [1, 1, 1, 0, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 1, 1, 0, 1, 1, 1], Expected: [0, 0, 0, 1, 0, 1, 0, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [0, 0, 0, 1, 0, 1, 0, 0], Expected: [0, 0, 0, 0, 0, 1, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [0, 1, 0, 1, 0, 1, 0, 0], Expected: [0, 0, 0, 1, 0, 1, 0, 0], Predicted: [0, 0, 0, 1, 0, 1, 0, 0]
Input: [0, 0, 1, 1, 0, 1, 0, 1], Expected: [0, 0, 0, 0, 1, 1, 1, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 1, 0, 1, 1, 0, 0, 1], Expected: [0, 1, 1, 1, 0, 1, 0, 1], Predicted: [1, 0, 1, 0, 1, 1, 0, 1]
Input: [1, 0, 0, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 1, 1, 1, 1, 0, 0, 1], Expected: [0, 0, 1, 1, 1, 1, 1, 1], Predicted: [0, 0, 1, 0, 1, 1, 1, 1]
Input: [1, 0, 0, 1, 1, 0, 0, 0], Expected: [0, 1, 0, 0, 1, 0, 0, 0], Predicted: [0, 1, 0, 0, 1, 0, 0, 0]
Input: [0, 1, 0, 0, 1, 0, 1, 0], Expected: [0, 0, 1, 0, 1, 0, 0, 0], Predicted: [0, 0, 1, 0, 0, 0, 0, 0]
Input: [0, 1, 0, 0, 1, 1, 1, 1], Expected: [0, 0, 1, 1, 1, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [0, 0, 0, 0, 0, 0, 1, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
